Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted,RAM_Decrypted
Lenovo,2.096942864420756,16,1000,14.49286284546679,4.989696968866947,32205.99180089257,628715aebc8c56ffa12395eb88d4c2ec1383d31c38bc077896f307ba0854feb9,gAAAAABn1x_lvsPxQQY1DplbwJ83NSN_GDxrDzBbiCh75XDsEpD03s8Wgmdera3G8d5eCiduo6sGXglgoM4B1kzczm_P8AbjURhtIqjFYzuKVJK4CydecUw=,gAAAAABn1x_lvsRl2NsRXxW0-TcZYDTdi2X0WfebftW6H-rl7AWhV8etCvPaT6Z0LOZ_4XKSWxaCZsS4SDsNeHkm98kyw-qC1Q==,16
Dell,1.7761852828284868,32,256,11.710490235055593,4.101295397469512,10723.115825341803,b33db90d1e2124a6a45e71d3422b76e6a5ff037134a64784980772703bb571e8,gAAAAABn1x_l1q0noikVg9EKnSRqu72pL48tvYWOmBcK1UkJYJm4J3iUipAJDmJs7uu7JQbvRIO-7MtjKSpODI-c7x5l22aqOIHXdyN-p4DJgceOKO9dj7E=,gAAAAABn1x_lW7F2KJOouGPXC2UqbO8v5w4QxCqU2Ff8rg_bukH3_Z_lDWiHMpCswI1cORQ0UzCxS2Y4berHpNPgVhy_jd754A==,32
Dell,2.3865553941019413,32,512,12.271365982640654,4.311341663221969,18152.54918807709,a9137405b6d56b975e77c3fa006ec9ad0dad209b8977acb4ad9c0ed9b7009b20,gAAAAABn1x_luPekSyxnnftwYsKZWC1vS_7bYlnJZLvl4vD9kWlHQf5i1JISc48bv94QQgy0y2x95wr1sWBseMRf7MQfx5rgVNaaJuKn91HHuLcl-i52yXU=,gAAAAABn1x_lLJn2DKjniKuqrQMjVlD2bMFQOoFJSQqP5isj-5QGQHMqUgKL5JEfzLUbSLy8y3CqK6T9Od7ZlUWPFNqrALKp8w==,32
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547,0783b79a3c9bf2423ca8c6179b3b661f79295fd0db293c607c6b23e19ce060e3,gAAAAABn1x_lh0D27-XlyzXEXCmN4qHQS-prgNYhXbGXOIb9EzkDkxLXB2JVHiS3SxxASIXnLK4_LUyO4l93JD6dpZo-3RpPLE-1U9-W5ap-nFQ0kTzrQ2A=,gAAAAABn1x_l9G-cSrTKsPQ0r8ZBdfXuDyw05fxdLvPsCvl5V3-adi2zeiA6L2G67U3S964IrFbN6C0LVPHYeu2UG5ueKe4mNA==,32
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647,a42bc0bca32c5072af86371548dab1ca173a6e080cd5e7a5cb86276f4567ef65,gAAAAABn1x_l5ULmbEnaFvn8NwXVvaQ0QGcJXM4t2_6cLHrDSk_Okc92rPrgVXbmbVIWa4rU_66T1oaIAqH86zvDFmAEEyProeOZJ28hTJcisYDP4_ZyNMg=,gAAAAABn1x_lAPX7bij0zDos3KurEILfQNobyFXBIVA3xLANTC4nhzYmwykleDWTbbGc0l15q__7ETm9UQYZb8GXW-EMg53KYQ==,8
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273,a60f3ea9b58985baf6fd1274a437dea26c5cf87886434444a988beafd0a2147c,gAAAAABn1x_lUVUThb4jHk8bK_yiOMfLdA5G0CEd90rtTFIQ3tPgVMs2-s6b5PAVijZLonjd67Ch6FejU9wyVELXx2tAU2B1bgJb55G54j-MvGPoyBoGop0=,gAAAAABn1x_l3G0AHd6rZsxgB_GK9XXd2nIUPmnK6aiT9Ov_i0Ki_pR_tAvaBVB9uRcQIphrcJcNQif4h6_u32l4L449_xKPNw==,32
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889,73edd490b07fb17d0811579a7f3c2b0b64e26a9521cc5844aeb1f209ba380e5c,gAAAAABn1x_lMN4JYL_gbCDAV9qq2CZPHCMG6xLarxYTJJEKPAxvp8E5BoQ7Vmrx4IQSQWcuJDFIkKzg1qJz7BYsUTomoaQhLdwHrx6nxFMNJ_W-3QV6ZGA=,gAAAAABn1x_lQ07zGBbXbqKJdntgRraUIUNR6K57NhmkdLjBPIj6BdG-jvpxgb1RiU_W7-wsfUAmRkQD1-A-3h7cM2QxQlIFYg==,8
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389,e61ac26691fd34939c3b2c44a300b6f0f621c55d4ed79c1b64c5834f83fe462f,gAAAAABn1x_lo88G67hh4o10xjqRECR0RdsduzqeMxsBqhmbS3O3dblWGeEFlLxpYZ-PjSw8Bza2GHTi_UKrgh5drWTt_6xwur4D-7B-wRgD8YDq27cxkJk=,gAAAAABn1x_leNMJrEqFzeJxtZWodgL0HfqcgEtBt-0GlD6uqLYz6lFhhcuoHxq0gFvfx9SVScb2uhxot63rZpGMzIjvFWLxYw==,8
Lenovo,3.969305974340079,8,256,15.496342716806954,4.9255399279265255,9647.836304717026,cca36690af5dcc5f015ce89654185a2191594bea2f2d5fbb4b47700598b61136,gAAAAABn1x_lnYrr-DkejnBJQhgB5GpTIwBJuMqxnqHxAweYNpKDqT1DXBmnCL72ooXWAI6JUvpb-A2dpR32zrFTrjhcptVj4lsB5b64iK0wGsITwN9svEs=,gAAAAABn1x_lX1dKyK6PVrvP5kpAYtzGskMzQIQikiJcXAtTjmAQcAfIvdBU39ekxGw0hePQ2joEXuyBJJX1iQjEO_Y-InPigA==,8
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,911455aa1e32bb73cc31451f49af4fcc287cfe2bd836b8fe555d6a4b66d02cd9,gAAAAABn1x_lbb1JXfgHG9EzJTVE_3JWfXnbAVcQ_8CQZuh0cNRb4n6WMhR4j7wAT6U0Qf_VOL8k_XuyDPzlhvzdYh5wr7JfTtZLJn76fuycqQG13Su7bE0=,gAAAAABn1x_lDYdNt-1V4gvM916uf-hqDVanHe4qhqaLfF1KYe5AANgHvzvIC7UBbQeS507CuQxm2Bt2Vhg9MKeSICI-U5VOvQ==,16
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,6921e30312aeac83af2bc08f91981c6011391df32225cf0137febdb426b3202d,gAAAAABn1x_lQNtdGswa7ygG807GLM7J1xo18OEVdzVLvdNh9QFDGSTop9wkZBxjHGtkE5GeV4aHtuiwFgSFd2R1YrtL_rdKJHa72y1fyrp2Bpe0sbJ6-w8=,gAAAAABn1x_lAjRx1IvpH1GTvmQlIoNL2UDK_s-NhahYLvffKWjjlMZ3t1TjXlZGH5hJqJ2kJkxDEjb602LkMjiBRvB1Ism4mA==,16
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,588d653ca9010ed54facec233ce9c95135085de24d63e77dff39ccde455b30ac,gAAAAABn1x_lqeYgzg2N9t3c6_5HLt_HLtlX2NEHLS5XibljL02UI54rbetNgq5TIgyQoWnsDcAhiOAWQpFB6bLXgW0epo2q6uBQ3w-f_OISrNkDH0R-7lY=,gAAAAABn1x_lMKWVqHOX1Bd3K9wAm4k2Iud313uthRstNn7glqJsqbBN2S0p6d9VooLDpm4cJmxEoepolEsx66OdO6q0kJl0_A==,32
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,634e71e45893b13b1a5c3a1731fb8a7c80e51b0b8d699179a8919051ffdbd39e,gAAAAABn1x_l1NKFF0Yr9rimUfcxCx_Xs1UhX90qbrNW_Ky2iA-oVR77mGYXVZnTzyc-csuZ5zBHexXt25VdOJqaegIrAZjjSsCPHSkKf12Vx4DvghsB2CA=,gAAAAABn1x_lQsZQdjC56kKFXZxv9ACg6giWzm20eqXBx-Q5-5XJqYTdPTHw9mT1oyHZFFCIEg0tGp0hOjiuYe-G15qkIEZb-w==,32
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,b923c3877a64673de1c2875de1fe143115c10749ca7551606eea4e52132d02fe,gAAAAABn1x_lHyqIYNkbwKNdgB7o0S7l2xV6_z8XamwN0hHTgPalgF5RVuu6TF1PwVomGDHbEBqK9WvUI3TNSbopd74qerAfEmJ7aMHuREjjk4DbWJKtqPU=,gAAAAABn1x_lnkkfOGxYy5AIFtbEarnAdMJ3CwLLxLmChalAw6LmtLA-GKp6INoI7dr4ytNDRbazwwuupgcCCMDe5idn2PGfDA==,16
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,e480ec29bbc7533d0dde221ef9b9c054cfb74ccb61f149fb0d20a8c2e006c84e,gAAAAABn1x_ldu7WpgVVerObc7Qy_x8tI15KTedju7W4yMTGl-m8stTno2GOsjMbiKcA4BbcWa9c9jySVylDIFXY9fTCUakpWjv_CC4xLlWuKIycjRqrsCU=,gAAAAABn1x_l7C7pBkfbXBxyyX6pmA8Svm5no_oMNyjB2KXMG6_7B6-98v4UZ2-Lgo5FS67qW5tiM-nyZStvpQ5RVm-Q7A2G-A==,4
Acer,1.7235275057806487,16,512,13.471188442504976,2.921716885543161,17573.057889351905,ad0b6a94d7f120ce1c29d76dcc09c259ed8724755c594d8d24dd39bf91265250,gAAAAABn1x_lhmmfF0Ei29FRO8ImKDO9hgVn1fXEw4XR_wKWwM3ViTqJGgQfs3AY0_lxHD517FsfaLC4Xj-tjdTGdk4bWzmU7y75kEXKKRKl8P96snqS7Eg=,gAAAAABn1x_lKJHjpNJ3V5j7GObBsUYYO3Dt-fiROcg2k_XNERZJrl8k1TZIy07xB3YyVit9nmkrc0zEciuykC6Z5Btts-8Z8w==,16
Asus,2.543951939462321,8,512,15.521567784474517,3.110073572428448,16968.45371903162,7af1d232209613505e05ce5a23e4b8901f3f82e5d3d1b8765c79d8209ec21586,gAAAAABn1x_ljyON3JEnkAaea7_JuCkju5kPVQ2IzewpOy6IpCzSAxmN8HBOK04C6H5R74owVUvWHqZYkyqPCMvU652RtWzKU92lgCZRyUxWqo6cWlQuEVQ=,gAAAAABn1x_l6PJ4Zz5oJMW0Uq77r8o1c5ZsJOBGFQVaSfdO3z18gEJXo3VIlzExVutazkOjI2taLwXOSzt-c4aEHfmbc75Wdg==,8
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475,badb06d23a72215a83346dd4af73b01a515211dba2b13723b721b89abf64eb3b,gAAAAABn1x_lanA7Wy0boqQolf4BGOHK_FS1WhbWJEdMj6sKSfdNv89rnSSis0hXtvs2aqAg5Gd5V9Mu-gAfWU-qoufOG770UmsB9KoqRvOcRwtztK1bg74=,gAAAAABn1x_llJHzI6l8wVZvHkImzF-KNMtGmw0noPKZK2_Y4tgRVTpyaZr9ZhZtQa6htypyUVQ53ut-wGRLl9KMLqR0TzTwww==,16
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111,5b301d2480757439f4e2a854d09b9282dc0a1f86a7075fb6eeec535dd60c28b2,gAAAAABn1x_lNHyLgjhT4RknDNVq51aghxYknqonXncnqqu9xkc4fn7GQCjGjUy1LldZRWLgr1golxNI26jBMy8gTB1OWAkZaaHg0u56nSLP08PqYt0iUmo=,gAAAAABn1x_lDLPEzYFSj1qguaQGE5C40S-bYIzDKCvhm3rlNJr5cKrJcc5j0bq1f7PyUsxf0kWEFxRKAjt0lXr1zh11zjqc2g==,8
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411,9f36b48f17ef8eaa3b95e19e4a9d8248474fc8567b89dae0b5571b1e097c479c,gAAAAABn1x_lvcd6heZTMnj1vKiOjxgIS_GokhWDyggdeO-z_VcL2ydg3UzbqDdTq-01sAFeZH67bZvwEKKHq_PVlMn_uJlXTF82Nc1Zop1m_C_h3ZXug8s=,gAAAAABn1x_l8jMBGEMX6Z952RX-MiTfZTLpdpY1gd0e1EoUbF8FjFjPTqcG4JSxKKn0yJnH4Ysz14A28YGAxlf-G23NKPnlDg==,32
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304,773351cd150d8653fe2c0da434a0bddd87d8ee172ca991de410665d2f52a359c,gAAAAABn1x_l9_a0NixQ5cs1GDIsCwXCtEMl1cog3Yievi720jpgw5qF7y-eKZGfi4C-US60VG-XVwM0i9wwPvaesO-9-1PB20WV4MRgb8Kdpr3yPiy5xrw=,gAAAAABn1x_lF5fe_tqa-byby_Jj-dVI9ItOI8UFGZ9o2olGqNnQtxEHoEUng7bkYzloh4E8g6EZ6KD_MzdU9RIysfZnONEC7A==,4
Dell,1.917584865230188,32,512,11.132848852835776,3.0368749807292046,17999.390306277077,d69af69591fdaff519af85b7fb4954f80531f568cccc80287f2cd721e09f0f38,gAAAAABn1x_lb11yWRzOzEiyTKBp3i3BIztf-SL6LoKFExTsSJAsl-0-8JCmxGTq-1M0G57wsVRy3tGUfpApQGIKqlEWseq3cZcoNYxgdfuqHihkUj_bPqY=,gAAAAABn1x_l0GuBcYC0d-V2s91pTBQOlPN1gGGoeBbumAdPtU7GO0CA999MS7sP7Gv2R6e4nn_TvRddmPlh4wBTyzO-TXQpww==,32
Dell,3.9779215653424416,8,512,16.67068513253605,4.4473082139053215,17328.134576567532,15c63d5c0b3abaf8eb14dab36396e9db0567c27f321da903fcee0d83a8c24a99,gAAAAABn1x_lijsN_Gu-HorzRwt-6FTGUjEKTZ7PPIgDNfZlOL7PnEoNPDLC_FbN1bz7paxkNHhb8ZUiXZTqrC3SFaSNLIOnvw5DabxX2XnmNEsOOT04byA=,gAAAAABn1x_l4uWNaTG-_WFopK2sb3SjiiiSPbnBrcUgwt1aqZJOoJ6R3GtxJjYPztcDxLBhtRP2EYIHW5XMtaYPXwZFBJhz5A==,8
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874,a9c56ef2a95ba862027b405219258c3ceb9bd062da949ec5032a60a06fbcbb8b,gAAAAABn1x_lvSDCLHYUFnqn2Wp9XJhWchFX01bePRdBB-foz3urzvgnVJZ791ZTFyCm7_dAcdUe1bPyEjhQDNAwD0j5wl__UtS2LAPY4ApxbcGRInwq-78=,gAAAAABn1x_lcuMT8RLffqp-SvmWcrBf5LYhExmRuf1xVAqOivrGRk6OwbipChGrBWo3ywslFsPEFrhllQrdYuOzG6twPY0YVw==,8
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789,8439525bd59d5c86f2ec2ca1928d2be7b2ec9e8d52e76a70ac3f39ea86bd51e3,gAAAAABn1x_lvquwpXFX-Vl2cppSrIh_Cm3gJi2qvY44XBYrQ6oOG5gRNmk5P8Zgr8IEhPY4uWCNs37-n8TSSJnoXO6T2Wt3Sn47G58BMrqL3gI1KlgxRnA=,gAAAAABn1x_lPo9COcPvpoqID7D_8Z2ObGdjywU5hz8QkliGNUDFUKNMnQcIRtI3JjXLnHBIih6MWS1hT-jXpqX09UHf0wKxEw==,8
Acer,3.124116622480921,4,512,16.598763406449848,2.498157564444609,17299.430104201827,2937d9b85d0d725eec9365694e570939fe11ce836d99b9206f598e391ae769b9,gAAAAABn1x_lqlPbxgTgoT2d3TwhCC7ElzYqGnldWOd76EFe93SjopbSW5DF57ob0NDg3EB1olwbOvhOiGaf6PntRVT-mNslpjn2ZY6pi0ekhS3rOU8Q_DE=,gAAAAABn1x_lREO0-m_cAXyLK7FD4Ps1mzXtEQF7P5sLiOkvkAI9c-wHM6EW6nBNzpQG-wIBB7qri8nkWlJXwz5mJ3MtyS0r7g==,4
Acer,3.019341987197148,16,512,13.634573391504972,2.183314002858897,17354.575214695695,e0a2d7a3a48613ed915d1d22c3704bb1dc44b1d7aafb28999c16095ceaaf741a,gAAAAABn1x_lUFqmkgRxeHgN_jDxNnCMhViQXAfxu54V4pDDBF7_ZuI4eVfj5RfPvnJa1I-cOpXQGvZ9HBSfQEekEea7TjaQSePforsjsIzeprScA2Y0C2Y=,gAAAAABn1x_lxZg5GgbfGt--WLeEyNDuoQMzM37emAn3mWKCC6HU-iQidm-sHmyOq52nwofw_1p-TwWfVgTzSbftQt2YWBLWfA==,16
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.497908838042976,32706.13245163676,5b11cf934c271e5c5ed4c3287df2659bb604fa17612889def3e800a6c94c8bd2,gAAAAABn1x_l8c8i7XIHCZvJ6xPmrx4xbla0GopkpSpPWGPYvAaX8_v5Idtl1hf2irc0VoLrAp1nCluFkSnunD6oaxU3LvUf-BvhE0GrKojgUapAI19TBDI=,gAAAAABn1x_lJZ1MJdFMqKlBQoZWUT_rfOKvNeD0fu7Br2U1-8--Lj-EuE1xHFpaKy3vsM1-5_Z7Hfax3zpH59FRmzIVlXx_aQ==,32
Asus,2.0766745292943964,32,256,14.07370854346091,2.3190118920446814,10558.374400119386,73b8e8885744e2191173cfa620e92c7dd9ba5a4d03717c3c1bda82be1a2f270d,gAAAAABn1x_leSJue9cLhqY31m-NGlzegAr9Zs5LRA9kIHtIqh08XOCIEUWqkn1fS8e4NlL308VTIz6nJxQgEFFGIiveVXoO9AykjXNxGk7KJBrqE25vPd0=,gAAAAABn1x_lHrDE4fxBO68RsEzzbHRrVl1-HppgUFtukBESvA1sfKjpjOwU9lR3xxkTmaK5Yz2qLGP34rJdDjOZD_2jzhf24A==,32
Dell,1.9413200800137709,16,512,11.685714619987875,2.342419907928896,17504.666195097063,1850431389dcbb25151914e862897bb660accc62e1b99e9388bd6823ce17d536,gAAAAABn1x_liASQRYARmJPOz13tIQOnbMgjVZT47bAR0vMXjSwCdx0eysq5f3iBpEzCpFOmPr1vsbnF6fmDgEME0qtsDe-RA2S0UGO1Xl-YxC5RhAjOrMQ=,gAAAAABn1x_lbw5cyEuaGCEwmsaaJabo68wrqtDeipt0HU2MoD2Vru2i3k9YDwrQAqm9zXT_YES52ywmjvDNUQ-UZn0NDWs2FA==,16
Acer,2.0512155226754385,32,1000,15.588805834755664,4.823144780115131,32809.51886963163,0af25e97149448026ecdef03f069ce62a4d186f40b38a4253b9ec9c5f8328684,gAAAAABn1x_lomM99q_pV9QF2e84o0p6IApswu1AtGZLd52rRA7iVeBnowEIoEGMsdwluXbDrNpT3WuyKG9yDnA1VyCqaHoqyFbpa6gsFqQC3s3loK2iG6A=,gAAAAABn1x_lwGOwV9dem3VqQe45vxx0QWVlpRwdccpUy0Gw1h20BcmvkWVgbsu8eqyVJwiqlPjkcvHVcRE8cunznQdAINuhTw==,32
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944,c693aba6149e70987b1897ccf943467c7de7f3985739ff8ad719664a1560fbd5,gAAAAABn1x_ltuQGVntaLqxyvgsz8gOTa6JQTxJolIPJReqaFyAUZD0XKWMvbNR52D8kwXBV4enY-dMAu9D94mZQygh2frO4c8G-Ufc2nLLDyT_11Jv8CfQ=,gAAAAABn1x_lMmTX6fFBowpekJY_3s902qJ0Yw5SXbZUPR7Xe9kLYWCu_rGCRglNuPCuyEwSxhIKL2N1HLkqhSj-r5E5LtcF-Q==,4
Dell,3.448961183916883,32,1000,15.63792032783352,3.356259790434098,33459.84749304077,ddb9e0f5cdbd4df00d6efa3c111c4c6d1aa0ffc86a178c639a1f46d7290f8f2d,gAAAAABn1x_lz8PG9ti9Gq6djno1I9Z7NbBQXilQ_gOtj_4DCMcMbjttFWNshZ-Fr2z7AfVajlCwZ7Nw6NUqlWVH24p-BLXtjT2DBpvBnKtjJ4yJP7W9k6I=,gAAAAABn1x_lO9GV7DiHlJoR8t3na3QZR0xdOuPSkortj9lw9ugUFJTYvkHOinqrYW-wQF7SSu8JXXWvCT4DqD93KA3LdfPciQ==,32
Acer,2.375313147916825,8,1000,16.708652172354086,4.957415962550617,31908.592069712,df502698f46240b7786bd440982bcbdf1402eb63fb4154ee13435609e53b5798,gAAAAABn1x_l4v_Gbqv5Ty83oAgKpYN-tu5kvGal1-NQR_tyT24aE6t6Hl_Ka6bGc0Ttb6R0QuxXKuSwIAT6V9cqZ__ZUFXKlw==,gAAAAABn1x_lNpBAKaXvLqZkIjrq-2Me-ZiRFelL-4h1-WtOCZMfYrzHvwIknautbdcirUne95yCVU9cOQVrm8M-KR2Rnjx_xA==,8
Lenovo,1.644606691408491,16,256,15.658935815906109,2.000559584511989,9608.2795423112,83e2cc1f3957e005a39b8c6dba6b4f24ac61f4a490792c9ef36be537756ef3e6,gAAAAABn1x_llmOgR5ggoaxzgoFfdlRLL0uoH8vSu_thT3J9v_6d4aXs9p3UZJ2A4mDb2GHrNeeiVBDv90aUKHPmEgG9rkPMOQ==,gAAAAABn1x_le0f3zhkJhoNAIr1nVNwHZ_fOfiEv1j_mRL4-826vYUHFs0UVaXKTaKe2vJke3YTYNlklZ1TMUsoH8mZ6Kg5nOg==,16
Asus,3.922756575352029,4,1000,14.66801961329988,3.841938368820181,31653.26294701181,eb934dfce5de73aff9520c7759b911efd8c8db08c0cedddbc9580eb028344a2b,gAAAAABn1x_ljxmTwC4NE7YsPqt4x0m6GBlfJX1L1rYMvLtusXRE_0ibxHvJmMRdPljIbQXaRoLdc84D0KLqMagjeoixI3-5kyJhDpAjw69J2WqBKAx15BI=,gAAAAABn1x_lR5nzZ689ONfK2btK4-aBsYOGCmYfho8zLDW5Sg9QY9HQwfE9TnWQ3v2hCgkSyQKsniSQQgdTebXDleUVkxOx6w==,4
Dell,3.709464712408564,16,512,16.143853414165044,3.84928453211561,17905.288938740137,526c83e57e4e8bcdc189f6bd3c099351fbc2b9ec1a3b62e72e2db7478d0e9f4a,gAAAAABn1x_lS3fYmv7uYF4qyQtVEorV20hoCmhbwg3ZYM_TlModdC8yxjrlORZ8XtTcYmHkRAvMtKsBB1NuyDj_gDg0PQlib8S8jU94sQqaW8q_7poNB4o=,gAAAAABn1x_lNU7wAvtFERXmFFGcyveWUP_JHMhf2SjeVJsl0cPtyQmjqN1qrvLuFPuomJRw_HyrOk8XiihTFnEzKpIjXynoAw==,16
Asus,3.819380707988032,4,256,15.039478636127187,3.3723291676096645,9576.799205329233,5b040081093dfaff2d06a5b095a91eb48f3da67a1fab57ea7abc393ad82f4d1a,gAAAAABn1x_l8qilb1lRoeDMnk7e-liO6ICertyUM1u0lOOl0a_j51iT02c7La1ItQy0tEJE9r67na-6wMeiCCdOJOD_SEBflnOksGDSkG72eMy3Pc43GSc=,gAAAAABn1x_lbf7EzVMhvudXJSfFIPlcjNzTnhb_l596mnQkUYawOuEpqOuj-FKGSCtNtuaiYGoPPFTIbnte91zl2DkE8cFAOg==,4
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.235095486318,eb52f8009a14ed960cf2582e67cf70092a53010ebf4ebc5f67701a51f5a02a66,gAAAAABn1x_lWpE4VudrZ_Cw0WFOkwNcsAWKTFuVLMAobA1ZPVvHZO-guLOAm6gOZW92LT7_l34eKqJhiWQ33C2O_bvijwW_UgqnJwGVIhCWyHLVNTA2T8E=,gAAAAABn1x_l_AytEgesT6oRzdAWHrsLWIjsY5nEX2fQefw73XetK4uC2oDPlW671egnmIwq3OiB0_xerAVvgcn6y3pElfsR-g==,8
Acer,1.9347381230487184,16,256,16.31371858545064,3.366149406441823,9594.15776505564,4a735fc0b631ae47468ae9729d2c0a646f35a4cf3078de75426e58e164371910,gAAAAABn1x_laMzqx-n_YUXxmvrZ-SoZdsqf8nCjHJRPXWP36hq0idhrVR1-VQVAZlYZCqOF8s_6bwkdsMsxEWWZMGnM3FrpdmQOk4UKIMCcvRLiRziQ-GQ=,gAAAAABn1x_lQ45XK76Br_fGBX94XjEnWGNx2v-tmms5oqwNM3ZbiWm1Ye3Cw9HbPau1DJ_y56lh6YRwZeB0oqlbfioD_GP2XA==,16
Dell,2.490605047256647,32,512,12.331402764706237,3.2448813082390413,18157.022324409696,74074ebb447e86b527da631e333130881d451da0e0ae10e91e9bc0314ccbc1bf,gAAAAABn1x_lMHKBZTdCmqQhUi5okkvuC6R6WDQUKV4680nuMT03JMmc8ixndoGlGsLAyy3Z_WuLRAuL9sMSkYgBIOkr68vLjzJE_yoYxgkIKAY2RfFeXq0=,gAAAAABn1x_lSH--No_F02MzE9Z5Gd5K5VbCPab3Z-0nsiqVwBZAYY0Tr2NvMICZX2QokZKY8cr3YRLyjJYFRtN1zy1HGbnyJg==,32
Lenovo,3.395596189260228,4,1000,15.287847649452344,4.191477432446899,31613.45750359301,63c62e5e9651056eea664bed3e30fe9b20a16e863cbb17e70d60dbc67415af9d,gAAAAABn1x_ljIeIc6rZ5R8mygvn5z3wz6xIMSAMX01KUz4bzWO_xkKBxLFHqQ9uaSFEKGXwenGHYdltEwdTu_8s5wR0RpZZEfRq0ZfwNisZYQMcfD_dMDA=,gAAAAABn1x_lU_F9Xb10arqP0sSb7ushVXedqTK0iRNlAQ6kzuZ4QcJJytMQQ1Cwsizxsuv05Sw6oaciUNSFhYLesB0q6ShGIw==,4
HP,3.2400515451344805,16,512,16.28938072964454,2.406066304919852,17547.663503854328,42e8f2159c14c354239ffd3e13f6924f1c8f3596ea6667bccf616a3aa8ae0c91,gAAAAABn1x_lakt2-6jVBbvk1LOf13X1o26-QspZY4wBUsjGMBxMV1MZJxis9sMg7vKwKQJzg5m9Ev72ztJ9H98g-W2uplJIkCgWQyrls_KBSBHbjj35gGo=,gAAAAABn1x_lLw09BnA1BBdHdHa4KABascWuDNECsmJuAAGfty62y5SH5o1i8qYkEeh-F37x1JitiZ3evCTp9UFI0NZBb9YFnQ==,16
Dell,1.8847397658496376,32,1000,15.387899118219778,2.5929176617733907,32638.547131597392,17ceb413d484b255db7ff7c285dd4e49784bb7501b589aa6f5df2d1cfa60fc36,gAAAAABn1x_leaEtu_oVTA1g0SNsVSWn654FHX3TDoVqW30aDJ4iruc-EXMp68uMh5weY8DDuq6eNsU8rayfh6o_NaxXhcTInGlOtZZqg0gjgbnbsw4KzzY=,gAAAAABn1x_leJ5UCSQeql1wW62TlYcQOM-ZOdwIfiCg1V2ZshGqu22frP7eOwrUuDJdT6x5vRfp1kHeUIY_EXC9po8x5PW6Xw==,32
HP,3.5395828124765445,16,1000,15.183652514323144,2.541554685177271,32339.213793119663,592a5793c5f1ef6df5331199bc369c6a0f907dc21c41bdeff81078cb5b957e85,gAAAAABn1x_lEwpUBXUpCMP8_wT00cgxWbSvbcd8qo1jNH2fovi8Eh17Rcox9ic3NyfOcWv1pBWympQz8fo2GilbXRsu_lfZCwRpGsnq2M43HhSlCbr6Jqs=,gAAAAABn1x_lKATZVUVE9gmVIODoC3wz03mNcjx01ThjQFLEtbwNF_8hJnLSqFggz6hL4O36TThp4GBLCGyiBE2l0wnTShfoVg==,16
HP,2.061101429591652,16,1000,15.515829764431016,2.7874117553637934,31865.399704499443,b0264c6a334f4bc6582ef67d41bfc98f5a0e51a6181e7975ed3fd81107314da0,gAAAAABn1x_lOUOzj3wePjOFkGwPKLcA1438odaTbNN9E7HRV2cw6OKqu9cMoKRoGg8hM4__2ORgi169iW51SUV5tH7O__MZR4Sntz9SpEBh1ylqjyw8NgY=,gAAAAABn1x_lLzlJO40LMbiap8-pa5Kq6zgFOsamWDWTwrWDySq2of3GkkAZ-vVk2m4FWlHwLjuUf--ZgD6Bls4QlS-LULvoYg==,16
Lenovo,2.0595440370565576,16,1000,13.790331489803863,3.57577525634475,31987.43351882683,d77e11375fae2645f4f420c0c0c4f7bf1aeef3c16f0e7806da9e1018fd03498e,gAAAAABn1x_lW_mT1IlbCt-NTTN3frLZjjjBkIZaPhDPpVgXzge4Xh-oS3xNl9FlOOzDtEUe1mlmTzdrVp9VFwPQU1Sde73DlXZgoQivSbhth22bMmldl3g=,gAAAAABn1x_lSIADuXLVKuvU8WSlBeueHMvmTEJFfpLOQcSGH2rxPpvs4oIi6LVcdRqujKaT6u-Fq4sge62B6yYCpkDLUEwcfw==,16
